Time,pm25,pm10,Temperature,Pressure,Humidity,Altitude,Gas
1707954181.3463702,1,7,23.597578125,1005.1161592840206,44.453946938355266,67.94094093524643,206046
1707954182.3586404,1,7,23.59640625,1005.1159513688898,44.453811438451226,67.94268330481859,205679
1707954183.3707337,1,6,23.59640625,1005.1176704300174,44.453811438451226,67.92827724418576,206414
1707954184.3828511,1,6,23.5971875,1005.1206741484086,44.46613179782799,67.90310555816494,208025
1707954185.394903,1,6,23.597578125,1005.1264736712932,44.466176974469136,67.85450471332011,207031
1707954186.4069507,1,7,23.5971875,1005.1327075953565,44.472247141736176,67.80226377665609,207279
1707954187.4178302,1,7,23.5954296875,1005.1349742618477,44.47204382702106,67.78326893905798,206784
1707954188.4285808,1,7,23.5938671875,1005.1306858514175,44.47797862862137,67.8192061739012,206414
1707954189.4393544,0,6,23.5923046875,1005.1281165024672,44.49002955842519,67.84073759053577,207527
1707954190.4501908,0,6,23.591328125,1005.1316678054121,44.47768493122206,67.81097730708044,206414
